species,longitude,latitude,source
Camellia sp.,151.18817,-33.885625,University of Sydney
Camellia sp.,151.188243,-33.88567,University of Sydney
Camellia sp.,151.188259,-33.885655,University of Sydney
Camellia sp.,151.188259,-33.885668,University of Sydney
Camellia sp.,151.188291,-33.885624,University of Sydney
Camellia sp.,151.188199,-33.885774,University of Sydney
Camellia sp.,151.188211,-33.885756,University of Sydney
Camellia sp.,151.188192,-33.885745,University of Sydney
Camellia sp.,151.188156,-33.885729,University of Sydney
Camellia sp.,151.188142,-33.885726,University of Sydney
Camellia sp.,151.188119,-33.885725,University of Sydney
Camellia sp.,151.188101,-33.885724,University of Sydney
Camellia sp.,151.188079,-33.885722,University of Sydney
Camellia sp.,151.18808,-33.885687,University of Sydney
Camellia sp.,151.188105,-33.885686,University of Sydney
Camellia sp.,151.188122,-33.885685,University of Sydney
Camellia sp.,151.188124,-33.885695,University of Sydney
Camellia sp.,151.188344,-33.885998,University of Sydney
Camellia sp.,151.188297,-33.88597,University of Sydney
Camellia sp.,151.188198,-33.885968,University of Sydney
Camellia sp.,151.188163,-33.885971,University of Sydney
Camellia sp.,151.188123,-33.885973,University of Sydney
Camellia sp.,151.188082,-33.885981,University of Sydney
Camellia sp.,151.188057,-33.886102,University of Sydney
Camellia sp.,151.188334,-33.886048,University of Sydney
Camellia sp.,151.18834,-33.886105,University of Sydney
Camellia sp.,151.188345,-33.886138,University of Sydney
Camellia sp.,151.187972,-33.885319,University of Sydney
Camellia sp.,151.187962,-33.885304,University of Sydney
Camellia sp.,151.187963,-33.885276,University of Sydney
Camellia sp.,151.187963,-33.885253,University of Sydney
Camellia sp.,151.187959,-33.88521,University of Sydney
Camellia sp.,151.187439,-33.885381,University of Sydney
Camellia sp.,151.187443,-33.885388,University of Sydney
Camellia sp.,151.187431,-33.885395,University of Sydney
Camellia sp.,151.187403,-33.885414,University of Sydney
Camellia sp.,151.187367,-33.885412,University of Sydney
Camellia sp.,151.187395,-33.885394,University of Sydney
Camellia sp.,151.18745,-33.88535,University of Sydney
Camellia sp.,151.18739,-33.88552,University of Sydney
Camellia sp.,151.18726,-33.885527,University of Sydney
Camellia sp.,151.187172,-33.885555,University of Sydney
Camellia sp.,151.187129,-33.885559,University of Sydney
Camellia sp.,151.187108,-33.885556,University of Sydney
Camellia sp.,151.187076,-33.885559,University of Sydney
Camellia sp.,151.187204,-33.885403,University of Sydney
Camellia sp.,151.187011,-33.885436,University of Sydney
Camellia sp.,151.186874,-33.885454,University of Sydney
Camellia sp.,151.186792,-33.885461,University of Sydney
Camellia sp.,151.186769,-33.885368,University of Sydney
Camellia sp.,151.186751,-33.88535,University of Sydney
Camellia sp.,151.186586,-33.885451,University of Sydney
Camellia sp.,151.186588,-33.885438,University of Sydney
Camellia sp.,151.186591,-33.885408,University of Sydney
Camellia sp.,151.186592,-33.885382,University of Sydney
Camellia sp.,151.186651,-33.885242,University of Sydney
Camellia sp.,151.186685,-33.885237,University of Sydney
Camellia sp.,151.186708,-33.885233,University of Sydney
Camellia sp.,151.186731,-33.88523,University of Sydney
Camellia sp.,151.186747,-33.88523,University of Sydney
Camellia sp.,151.18677,-33.885226,University of Sydney
Camellia sp.,151.188783,-33.886484,University of Sydney
Camellia sp.,151.18891,-33.886606,University of Sydney
Camellia sp.,151.189228,-33.886527,University of Sydney
Camellia sp.,151.188807,-33.886623,University of Sydney
Camellia sp.,151.188698,-33.886712,University of Sydney
Camellia sp.,151.188737,-33.886641,University of Sydney
Camellia sp.,151.188723,-33.88662,University of Sydney
Camellia sp.,151.188716,-33.886595,University of Sydney
Camellia sp.,151.188711,-33.886562,University of Sydney
Camellia sp.,151.188679,-33.886543,University of Sydney
Camellia sp.,151.18863,-33.886539,University of Sydney
Camellia sp.,151.188582,-33.886546,University of Sydney
Camellia sp.,151.188556,-33.886548,University of Sydney
Camellia sp.,151.18857,-33.88656,University of Sydney
Camellia sp.,151.188525,-33.886552,University of Sydney
Camellia sp.,151.188491,-33.886558,University of Sydney
Camellia sp.,151.188457,-33.886564,University of Sydney
Camellia sp.,151.188435,-33.886573,University of Sydney
Camellia sp.,151.188418,-33.886565,University of Sydney
Camellia sp.,151.188383,-33.88658,University of Sydney
Camellia sp.,151.188361,-33.886573,University of Sydney
Camellia sp.,151.188328,-33.886581,University of Sydney
Camellia sp.,151.1883,-33.886567,University of Sydney
Camellia sp.,151.188288,-33.886546,University of Sydney
Camellia sp.,151.188261,-33.886559,University of Sydney
Camellia sp.,151.186872,-33.885597,University of Sydney
Camellia sp.,151.186846,-33.885603,University of Sydney
Camellia sp.,151.186826,-33.885603,University of Sydney
Camellia sp.,151.186811,-33.885603,University of Sydney
Camellia sp.,151.186795,-33.885601,University of Sydney
Camellia sp.,151.186761,-33.885601,University of Sydney
Camellia sp.,151.186731,-33.885604,University of Sydney
Camellia sp.,151.186661,-33.885605,University of Sydney
Camellia sp.,151.186628,-33.885609,University of Sydney
Camellia sp.,151.185319,-33.885451,University of Sydney
Camellia sp.,151.185321,-33.885458,University of Sydney
Camellia sp.,151.185322,-33.885479,University of Sydney
Camellia sp.,151.185322,-33.885492,University of Sydney
Camellia sp.,151.185325,-33.8855,University of Sydney
Camellia sp.,151.185371,-33.885567,University of Sydney
Camellia sp.,151.185409,-33.885565,University of Sydney
Camellia sp.,151.185438,-33.885567,University of Sydney
Camellia sp.,151.185497,-33.885578,University of Sydney
Camellia sp.,151.185353,-33.885663,University of Sydney
Camellia sp.,151.185363,-33.885623,University of Sydney
Camellia sp.,151.185406,-33.88562,University of Sydney
Camellia sp.,151.185421,-33.885622,University of Sydney
Camellia sp.,151.185404,-33.885668,University of Sydney
Camellia sp.,151.185421,-33.885667,University of Sydney
Camellia sp.,151.185441,-33.885666,University of Sydney
Camellia sp.,151.185461,-33.885664,University of Sydney
Camellia sp.,151.185479,-33.885649,University of Sydney
Camellia sp.,151.185643,-33.885546,University of Sydney
Camellia sp.,151.185666,-33.885544,University of Sydney
Camellia sp.,151.185714,-33.88554,University of Sydney
Camellia sp.,151.18574,-33.88554,University of Sydney
Camellia sp.,151.185765,-33.885536,University of Sydney
Camellia sp.,151.185795,-33.885534,University of Sydney
Camellia sp.,151.185815,-33.885532,University of Sydney
Camellia sp.,151.185696,-33.885525,University of Sydney
Camellia sp.,151.185717,-33.885518,University of Sydney
Camellia sp.,151.185789,-33.885489,University of Sydney
Camellia sp.,151.185825,-33.885563,University of Sydney
Camellia sp.,151.185764,-33.885585,University of Sydney
Camellia sp.,151.18518,-33.885792,University of Sydney
Camellia sp.,151.18421,-33.885787,University of Sydney
Camellia sp.,151.184219,-33.885819,University of Sydney
Camellia sp.,151.184225,-33.885854,University of Sydney
Camellia sp.,151.184248,-33.885891,University of Sydney
Camellia sp.,151.184251,-33.885915,University of Sydney
Camellia sp.,151.184136,-33.885382,University of Sydney
Camellia sp.,151.183902,-33.885513,University of Sydney
Camellia sp.,151.183916,-33.885663,University of Sydney
Camellia sp.,151.183923,-33.885714,University of Sydney
Camellia sp.,151.18393,-33.885736,University of Sydney
Camellia sp.,151.183934,-33.885764,University of Sydney
Camellia sp.,151.183751,-33.885812,University of Sydney
Camellia sp.,151.18372,-33.885817,University of Sydney
Camellia sp.,151.183683,-33.885821,University of Sydney
Camellia sp.,151.183651,-33.885828,University of Sydney
Camellia sp.,151.183622,-33.885829,University of Sydney
Camellia sp.,151.183596,-33.885832,University of Sydney
Camellia sp.,151.18357,-33.885835,University of Sydney
Camellia sp.,151.183481,-33.885844,University of Sydney
Camellia sp.,151.183428,-33.885849,University of Sydney
Camellia sp.,151.183379,-33.885857,University of Sydney
Camellia sp.,151.18335,-33.885857,University of Sydney
Camellia sp.,151.183319,-33.885862,University of Sydney
Camellia sp.,151.183292,-33.885853,University of Sydney
Camellia sp.,151.186062,-33.887111,University of Sydney
Camellia sp.,151.186104,-33.887045,University of Sydney
Camellia sp.,151.186128,-33.887046,University of Sydney
Camellia sp.,151.186143,-33.887042,University of Sydney
Camellia sp.,151.18616,-33.887041,University of Sydney
Camellia sp.,151.186176,-33.887043,University of Sydney
Camellia sp.,151.186205,-33.887045,University of Sydney
Camellia sp.,151.18622,-33.887041,University of Sydney
Camellia sp.,151.186241,-33.887056,University of Sydney
Camellia sp.,151.186339,-33.887053,University of Sydney
Camellia sp.,151.18636,-33.887055,University of Sydney
